gene	logFCInfectedvsMock24	logFCInfected12vs4	logFCInfected24vs4	DEInfectedvsMock24	DEInfected12vs4	DEInfected24vs4
BX276092.9	4.02358113140399	0.139502787561419	2.83671647052908	TRUE	FALSE	FALSE
DND1	4.00791636733076	-0.39614259062902	3.19370970425995	TRUE	FALSE	TRUE
GREM1	4.0073465577104	0.146154797170662	2.18046893998284	TRUE	FALSE	FALSE
AL731571.1	3.97643948984088	0.644033420883196	2.70993901699639	TRUE	FALSE	TRUE
SOX30	3.97587921886693	0.351654392634618	3.08941088532926	TRUE	FALSE	TRUE
PDZD2	3.97404488767915	3.78486864608966	3.62229101963001	TRUE	TRUE	TRUE
PPP4R4	3.97386814740841	3.22456427847166	4.14256551249737	TRUE	TRUE	TRUE
CCRL2	3.97307276174475	-0.956601842537426	1.05310024103297	TRUE	FALSE	FALSE
AP001160.1	3.97307276174475	3.32518427668589	3.50811627854545	TRUE	FALSE	TRUE
NKD2	3.96705625799542	2.44009598490569	4.56277099410747	TRUE	FALSE	TRUE
PON1	3.965192114634	3.54884409002462	4.51970524391096	TRUE	FALSE	TRUE
PRDM6	3.96374211635882	1.84091821845875	3.30908583547205	TRUE	FALSE	TRUE
DNAH3	3.95912587016957	2.55793005133133	3.87696470933111	TRUE	FALSE	TRUE
HYAL4	3.95458568650847	3.68040670875372	5.49732429762613	TRUE	FALSE	TRUE
GBP1	3.9524555150297	4.95453966500912	4.70590499348511	TRUE	TRUE	TRUE
CYP21A2	3.94542953647724	2.01782969874321	2.43826587616164	TRUE	FALSE	FALSE
ARRDC3	3.94331610650039	3.71354134370553	4.03746290087236	TRUE	TRUE	TRUE
RSPO2	3.93890024856217	2.84075477088767	5.91570697236521	TRUE	FALSE	TRUE
MXRA5	3.93383938412457	1.33979296704013	2.26419657264775	TRUE	FALSE	TRUE
SOCS1	3.92861244886095	3.02830422832543	3.07348812718364	TRUE	TRUE	TRUE
XAF1	3.91302009389518	3.9624632656868	4.30971532463072	TRUE	TRUE	TRUE
CCDC116	3.90382972607809	3.71670306375809	4.42391746530509	TRUE	FALSE	TRUE
AC087564.1	3.90382972607809	NA	NA	TRUE	FALSE	FALSE
SLC16A9	3.89830236774541	1.71672557246621	4.14975569053911	TRUE	FALSE	TRUE
LINC02542	3.89600703573694	2.23595939057062	4.90104223185056	TRUE	FALSE	TRUE
TSLP	3.86553786762129	1.83787190008027	2.98373691471226	TRUE	FALSE	TRUE
AC008760.2	3.85875224825248	2.44108265130531	3.12904788973043	TRUE	TRUE	TRUE
ADAMTS9-AS2	-3.85427716575078	-0.0232667521674022	-2.91526607199994	TRUE	FALSE	FALSE
TENT5A	3.8491378890092	3.0691298381387	3.45541742602057	TRUE	TRUE	TRUE
CA9	-3.84828733221975	-0.210782770667922	-2.49622461665665	TRUE	FALSE	FALSE
LRP1B	3.84609464500718	0.0882317855186061	3.04602856085606	TRUE	FALSE	TRUE
HSPA6	3.84603524889898	0.0017603608220821	1.2848325802206	TRUE	FALSE	TRUE
IRF1	3.84134997869632	3.71839264116032	3.85457175757353	TRUE	TRUE	TRUE
PLAUR	3.83629833248653	1.49351881067741	2.25849422781815	TRUE	TRUE	TRUE
MAP3K8	3.82791482934727	3.57033216208838	3.73516790198883	TRUE	TRUE	TRUE
CASP1	3.82698289678375	3.68824962038319	4.27639682949058	TRUE	TRUE	TRUE
SMIM32	-3.82692078999149	-1.68325405631875	-3.32953027990094	TRUE	FALSE	FALSE
SLC6A13	3.82598225524607	1.83009899258203	4.08328032685321	TRUE	FALSE	TRUE
FADS2P1	3.82385547633333	-2.80909408312526	1.5665765155225	TRUE	FALSE	FALSE
APOL6	3.79997574141041	3.83822020388562	3.60404995910636	TRUE	TRUE	TRUE
PINLYP	3.79770650991819	2.65224276744836	4.04889432064098	TRUE	TRUE	TRUE
ANO3	3.79449310471122	0.93630728983211	2.17562889536252	TRUE	FALSE	TRUE
CABP1	3.79152107541779	3.7649883679238	5.72025038134078	TRUE	FALSE	TRUE
VCAM1	3.79101702717996	7.68609181990055	6.73007606911809	TRUE	TRUE	TRUE
RYR2	3.77578826817907	0.00256503218389714	2.52310567617947	TRUE	FALSE	TRUE
HLA-F	3.77429582259935	2.41105886757721	3.4098272687984	TRUE	TRUE	TRUE
FGF19	3.77153782194777	2.36480100506793	3.33659945058688	TRUE	FALSE	TRUE
ELFN1	3.75176507986751	1.89612055157149	3.2924819544108	TRUE	FALSE	TRUE
SAA4	3.74825556311871	2.25838410184431	2.85285810982931	TRUE	FALSE	TRUE
DCLK2	3.74702544569932	1.3782553965891	4.25814304177007	TRUE	FALSE	FALSE
L34079.3	3.74134570698709	0.400740145033387	3.322886555086	TRUE	FALSE	FALSE
AL008723.2	3.74134570698709	1.41455921930349	4.33897284374908	TRUE	FALSE	FALSE
PRAL	3.74134570698709	4.58004120051185	4.30790517113993	TRUE	FALSE	TRUE
AC005515.1	3.7341993019094	7.67069007121959	7.73182680322113	TRUE	TRUE	TRUE
CD69	3.72456733627076	2.8381555929716	2.66426868493258	TRUE	TRUE	TRUE
U62317.1	3.71174102736842	3.26929419566084	4.57570496408676	TRUE	TRUE	TRUE
CLEC2B	3.70636998642326	6.26501442560091	5.68642368785367	TRUE	FALSE	TRUE
MOBP	3.70308818079029	-0.96873546713503	4.29608004134934	TRUE	FALSE	TRUE
CLEC7A	3.69727470566858	4.62528502273548	4.45481404265147	TRUE	TRUE	TRUE
AC068860.1	3.68892404416161	0.453639780060945	2.82606940279368	TRUE	FALSE	FALSE
AC107959.1	3.68517917376837	1.84697653325988	2.98045803619519	TRUE	TRUE	TRUE
AC067930.2	3.68146068793971	-0.0158159935143178	2.5054598697249	TRUE	FALSE	TRUE
SERPINB10	3.67179499811572	-0.691799679391073	0.411609595865659	TRUE	FALSE	FALSE
CYP21A1P	3.66551969150007	-1.59628279898807	1.7326749330849	TRUE	FALSE	FALSE
NT5C3A	3.64981808828216	3.41406708130275	3.83149579518698	TRUE	TRUE	TRUE
PATL2	3.64866992150186	0.736043589513975	3.11555018979761	TRUE	FALSE	TRUE
AC116407.2	3.6484960188627	3.33186878812526	3.10638022139013	TRUE	TRUE	TRUE
NOCT	3.64329421588238	2.01431888979014	2.71887864197068	TRUE	TRUE	TRUE
AC083862.2	3.62452392240066	2.91500685820063	3.07400323952758	TRUE	TRUE	TRUE
NKX3-1	3.62430206357083	2.74770497845162	2.79747708280366	TRUE	TRUE	TRUE
THEMIS2	3.6234993274909	2.99557406680553	2.5909472484562	TRUE	TRUE	TRUE
PLAC8	3.62171271588703	0.211938075801489	3.6288348715367	TRUE	FALSE	TRUE
SLCO5A1	3.61593955102105	2.50510033212056	3.39123574347676	TRUE	FALSE	TRUE
CYP2W1	3.60382296475895	2.43153047277216	3.70563232072338	TRUE	FALSE	TRUE
ABCA10	3.59958668607106	1.88734722236902	3.14006795350634	TRUE	FALSE	FALSE
ABCG1	3.59196778567149	2.48153125311908	3.84435100376966	TRUE	FALSE	TRUE
CCL20	3.5900426801841	1.4338916772188	2.67459252391154	TRUE	TRUE	TRUE
PDE4B	3.58791786382928	3.69219568544337	2.58386151809503	TRUE	TRUE	TRUE
TAP1	3.58784222017183	3.45083170254368	3.67685721896951	TRUE	TRUE	TRUE
AC005840.4	3.57235343960085	1.73261150735356	4.08143445755694	TRUE	FALSE	TRUE
AP001610.1	3.57074839671594	1.44506114448974	3.1222544554511	TRUE	FALSE	TRUE
SLC2A3	3.56932946476504	0.170881160474615	2.50363677615461	TRUE	FALSE	TRUE
SERPINB2	3.54590882461464	-0.81539980657528	0.542450062360498	TRUE	FALSE	FALSE
CAVIN2	3.5452659966609	5.09081119173689	4.06898205379911	TRUE	TRUE	TRUE
ISG15	3.54463178367755	2.35676441350893	3.47173430530209	TRUE	TRUE	TRUE
ACHE	3.53953039214339	0.769341306617315	2.13976721771898	TRUE	FALSE	TRUE
TMEM140	3.53048893651814	3.34961192259356	3.31439795609233	TRUE	TRUE	TRUE
FBXW10	3.52654123509397	0.775297570075712	2.37747438863563	TRUE	FALSE	TRUE
IL22RA1	3.52549766131302	2.61714851464798	2.30786792544183	TRUE	TRUE	TRUE
DDO	3.5224243709993	1.2655075065132	2.82209737582485	TRUE	FALSE	TRUE
AL023755.1	3.52202636831224	2.31893464083153	3.05821440437754	TRUE	FALSE	TRUE
AC019186.1	3.50628066041081	0.671361845460076	2.33272382094751	TRUE	FALSE	FALSE
DLX2	3.50626018754363	1.98602876257733	4.63793731446253	TRUE	FALSE	TRUE
IRF7	3.50060941571896	3.06227557860336	3.44247579546958	TRUE	TRUE	TRUE
RHCG	3.49834557491552	0.72287104518482	1.29895497027726	TRUE	FALSE	FALSE
TMEM229B	3.49604941465901	1.33033888802863	2.46838883013437	TRUE	TRUE	TRUE
KCNV1	3.49594667678515	1.52117331271401	3.40869323949511	TRUE	TRUE	TRUE
SOSTDC1	-3.49410637598915	-0.68815793600204	-1.35605668920815	TRUE	FALSE	FALSE
COL11A2	3.4889257903301	1.12773643407548	3.13501664270053	TRUE	TRUE	TRUE
TAGAP	3.47780430292002	4.55505536717768	3.96601961167129	TRUE	FALSE	TRUE
ARHGEF6	3.47516734410644	0.451006485068774	3.65896465965734	TRUE	FALSE	FALSE
BDKRB2	3.47516734410644	4.46563602617659	3.63902752892184	TRUE	FALSE	TRUE
IFI35	3.46566474637772	2.52083930287229	3.32538650591351	TRUE	TRUE	TRUE
XKR9	3.45479953846062	5.12647102926021	6.7207076795732	TRUE	FALSE	TRUE
LINC02605	3.45387377735225	4.97419578371649	5.28986937780052	TRUE	TRUE	TRUE
EPHA4	3.44592767101602	1.64766100807191	2.38699852068384	TRUE	TRUE	TRUE
CHAC1	3.44396324661311	1.30160494116113	3.03704514440675	TRUE	TRUE	TRUE
HIST1H2BG	3.43365766055535	2.35647925894501	3.39489129691842	TRUE	TRUE	TRUE
NR1I2	3.43028609263941	1.8627770378415	2.54697517124432	TRUE	FALSE	TRUE
IFIT5	3.42717256905976	2.9960251802718	3.31423206091742	TRUE	TRUE	TRUE
RND1	3.42594706189641	3.15362503530956	3.3052410670794	TRUE	TRUE	TRUE
AF279873.2	3.42337339272061	0.998565154688795	1.6124518670982	TRUE	FALSE	TRUE
NT5C3AP1	3.4182010329617	3.29020997059802	3.60075698960413	TRUE	TRUE	TRUE
EGR3	3.41345640798857	1.41028516826379	1.27186910464062	TRUE	TRUE	TRUE
C12orf74	3.41318361101803	3.36544696767868	4.02248158837477	TRUE	TRUE	TRUE
AC009812.4	3.40426553381735	2.66705406422633	3.5496300291027	TRUE	FALSE	TRUE
CITED2	3.3924329964375	1.63527601110042	3.24296884657206	TRUE	TRUE	TRUE
SH3RF3	3.36969386723594	1.41507781511331	4.48836002445984	TRUE	FALSE	FALSE
CARD16	3.36736622048711	2.75060354328472	3.65456142012006	TRUE	TRUE	TRUE
ZNF442	3.36676002288255	2.84731057214375	4.19455878077941	TRUE	TRUE	TRUE
CREB5	3.36326663483513	1.12673572447629	2.63329227066039	TRUE	TRUE	TRUE
HIST3H2BB	3.36223108567031	1.79387406892243	3.62407416207007	TRUE	TRUE	TRUE
MX1	3.35974427338494	3.19099099749706	3.40720490565921	TRUE	TRUE	TRUE
C11orf96	3.35658210489213	2.25295711182086	1.42096221027135	TRUE	TRUE	FALSE
CXXC4	3.3523745212588	0.374141477822196	3.54049769149853	TRUE	FALSE	TRUE
FGF18	3.34947663018039	3.03205926101732	2.86762816719485	TRUE	TRUE	TRUE
SLC5A4-AS1	3.34938318502313	3.18614653014739	3.45926093268319	TRUE	TRUE	TRUE
ARL14EPL	3.34365210145337	3.28265226531052	5.529100106586	TRUE	TRUE	TRUE
AC023157.1	3.34250157585924	1.46108162447532	2.85460036645267	TRUE	TRUE	TRUE
BCL2L14	3.34169901217891	5.1624810390707	5.20499287849582	TRUE	TRUE	TRUE
MAPT	-3.3399757156095	-1.44042127381875	-4.60031007922256	TRUE	FALSE	TRUE
IFI16	3.33947563397611	3.58640615578487	3.66643383015621	TRUE	TRUE	TRUE
CPEB3	3.3341944369778	2.58220754608523	3.29082739154224	TRUE	TRUE	TRUE
TENT5C	3.33108733438602	2.30438818235643	3.18318652358164	TRUE	TRUE	TRUE
AC107959.3	3.3182093149331	1.84439749281811	2.794238625256	TRUE	TRUE	TRUE
PPM1K	3.30860353258015	3.31268780526407	3.35523090208361	TRUE	TRUE	TRUE
PSMB9	3.30488928865094	2.91386158487649	3.92406197004518	TRUE	TRUE	TRUE
WARS	3.30411530848196	1.74144839358855	3.27473419056829	TRUE	TRUE	TRUE
DHRS2	3.30060747720619	2.49226766150112	4.41037977173507	TRUE	TRUE	TRUE
SNAI2	3.29944929807665	-0.182034808040852	0.845219513316386	TRUE	FALSE	FALSE
HLA-K	3.29457848807595	1.590996982035	2.93239849885726	TRUE	TRUE	TRUE
AC006970.1	3.28958823182567	1.91938270938051	3.13795731858832	TRUE	TRUE	TRUE
TNFSF10	3.28705901641466	3.81617415930718	3.89516041884214	TRUE	TRUE	TRUE
OAS1	3.28297131168647	3.1484184469364	3.49508548384186	TRUE	TRUE	TRUE
HRASLS2	3.28296250819108	1.49701540381131	3.59065333288867	TRUE	TRUE	TRUE
EML2-AS1	3.28055307274597	0.0735789301402908	1.34333140647388	TRUE	FALSE	FALSE
EGR2	3.28035601807324	3.39087791971329	2.92210518859305	TRUE	TRUE	TRUE
PTGER4	3.27073112309571	1.75676784843499	2.89423419163968	TRUE	TRUE	TRUE
GLCCI1	3.26444471391806	1.91541268732907	3.31564672636642	TRUE	TRUE	TRUE
SERPINE1	3.25811834758478	1.02142682451781	1.96972249595375	TRUE	FALSE	TRUE
CYTH4	3.25700948083737	-0.510860347997215	0.872381320381276	TRUE	FALSE	FALSE
DUSP1	3.25572345152698	2.09933152036217	2.20315044400976	TRUE	TRUE	TRUE
METTL7A	-3.24527046420968	0.175811811309062	-0.742077464474899	TRUE	FALSE	FALSE
UBA7	3.24231787727207	2.72057025663889	3.63924361497258	TRUE	TRUE	TRUE
FST	3.23495543851481	0.142517729428052	1.13481530415494	TRUE	FALSE	TRUE
HELZ2	3.22919399365095	3.39717572141934	3.26140372474479	TRUE	TRUE	TRUE
GIMAP2	3.22736200020599	4.08260335936338	4.44136125743681	TRUE	TRUE	TRUE
SUMO4	3.21495980220067	1.32122564718252	3.50471031540551	TRUE	FALSE	TRUE
AC015688.4	3.20740019389546	2.22640357093003	3.3901981307442	TRUE	TRUE	TRUE
EDNRA	3.19321750745277	1.43544193201735	1.22671914693152	TRUE	FALSE	FALSE
MED12L	3.19137797933882	1.03865039869389	3.46367192772079	TRUE	TRUE	TRUE
DDX58	3.18424586927515	3.76587957964414	3.59337547537305	TRUE	TRUE	TRUE
SEC16B	3.18202359353001	2.97073253059432	3.19952467384732	TRUE	TRUE	TRUE
LGALS9	3.18194804243634	2.48360748530558	3.43888101707579	TRUE	TRUE	TRUE
HIST1H2BF	3.17810692979331	3.72070688519044	4.29321465022482	TRUE	TRUE	TRUE
PLA1A	3.16665622365373	3.31068506330262	3.46578672950651	TRUE	FALSE	TRUE
MMP25	3.16482412265304	0.214562938455388	1.50888797411014	TRUE	FALSE	FALSE
IL33	3.16480039612741	-0.560626959361009	2.07701098218986	TRUE	FALSE	FALSE
MT1E	3.16131755698496	-0.856185138573001	-1.36587641685735	TRUE	FALSE	FALSE
SUSD4	-3.16109162919819	1.22742414354322	-1.51867025636312	TRUE	FALSE	FALSE
C1S	3.15980047281087	1.49304547355125	3.16073411731428	TRUE	TRUE	TRUE
AL133243.3	3.15575471272132	1.25292689172623	2.10878465610734	TRUE	FALSE	FALSE
CYS1	-3.15418716400446	-0.887287749586774	-1.69345577374563	TRUE	FALSE	TRUE
BACH2	3.14942550626788	0.406724898076696	2.48131428597634	TRUE	FALSE	TRUE
DMBX1	-3.14938374494273	0.226804384432513	-0.690387612119265	TRUE	FALSE	FALSE
LINC01358	3.13622345802033	1.34280609922996	3.67984116406515	TRUE	FALSE	FALSE
AC008770.1	3.13622345802033	0.265974854605521	1.89747525331704	TRUE	FALSE	FALSE
AL021578.1	3.1361701139295	1.62699983282041	2.09506344779538	TRUE	FALSE	TRUE
AL645929.1	3.12436469273529	1.24521134704477	3.50073413003058	TRUE	FALSE	TRUE
IFITM3	3.12280242533235	1.15577922911649	2.64153989367252	TRUE	TRUE	TRUE
RAB26	-3.11685939734757	-0.546560854337791	-1.53040188171434	TRUE	FALSE	FALSE
GPR37L1	3.11448758278504	2.4167210662482	2.37379455429556	TRUE	FALSE	FALSE
AHRR	3.11347259287424	1.32222188362582	0.946092831408917	TRUE	FALSE	FALSE
FZD4	3.10754028524352	1.66627305782403	3.12785763948769	TRUE	TRUE	TRUE
ARL9	3.10607276144249	0.816463172431292	1.19925486897212	TRUE	FALSE	FALSE
SAMD9	3.10306043043761	4.20828698493235	4.44931278986354	TRUE	TRUE	TRUE
GPER1	3.0981235041132	-0.468222418860248	1.52418333199667	TRUE	FALSE	FALSE
UBE2L6	3.09674311874244	2.48981741905583	3.37206745743803	TRUE	TRUE	TRUE
JAK2	3.08419695560941	2.12500412314956	2.59066389584938	TRUE	TRUE	TRUE
AC005090.1	-3.08167125477524	-1.05233623420118	-2.17632250333369	TRUE	FALSE	FALSE
AC097059.2	3.07811029691251	3.85883633284714	4.73842910422092	TRUE	TRUE	TRUE
SLCO1C1	3.07764806659998	0.265974854605521	1.89747525331704	TRUE	FALSE	FALSE
AL161669.3	3.07717464360245	4.00797425271681	5.20932426599918	TRUE	FALSE	TRUE
ROS1	-3.07592151899442	-0.236602852387055	-1.50254703697162	TRUE	FALSE	TRUE
RP1	3.07570517918406	1.94016130043067	2.25129002626504	TRUE	FALSE	FALSE
DDX60L	3.07251980998285	3.57585946424398	3.15649798885766	TRUE	TRUE	TRUE
HCG27	3.07191610467542	2.0170103345622	3.71500217805465	TRUE	TRUE	TRUE
TFAP2E	3.07005036816691	-1.22845671971371	0.925360925335754	TRUE	FALSE	FALSE
LINC02068	3.06854685770732	2.91454066758719	4.03666929315414	TRUE	TRUE	TRUE
ZFP36	3.06536720379714	2.04315772940074	2.42514991399055	TRUE	TRUE	TRUE
EGOT	3.06114753912068	2.32091663113094	3.43846422518768	TRUE	TRUE	TRUE
JAM2	3.05841904720642	4.42211637733512	6.34980568933361	TRUE	FALSE	TRUE
EXOC3L4	3.05477703283183	2.90907911912852	3.49627028278175	TRUE	TRUE	TRUE
NUAK2	3.05198575944206	3.46831541363983	2.69882007178837	TRUE	TRUE	TRUE
KSR1	3.05146802885679	1.27346668553406	3.00320813632071	TRUE	TRUE	TRUE
AL117382.1	3.04756165911867	3.43869660334821	5.16393832617268	TRUE	FALSE	TRUE
CPSF1P1	3.03811759884837	3.73462953997004	3.73879621304906	TRUE	TRUE	TRUE
G0S2	3.0375122026369	-0.231872302181504	0.532211173922867	TRUE	FALSE	FALSE
ZNFX1	3.03539088151062	2.60932317951621	2.902157618717	TRUE	TRUE	TRUE
STK24-AS1	3.03424067654128	4.05308810634935	4.5309585309646	TRUE	FALSE	TRUE
CSF1	3.0279589115654	3.00259395320684	3.10600283889319	TRUE	TRUE	TRUE
JUN	3.02710517222049	2.15724103900483	2.32273742559447	TRUE	TRUE	TRUE
NPFFR2	3.02047948394041	1.51243661878543	1.32353830977226	TRUE	TRUE	TRUE
SRD5A3-AS1	3.00874353606964	4.61176520516747	5.14303502692276	TRUE	FALSE	TRUE
TYMP	3.00807027099629	1.74145099211075	2.58393513348204	TRUE	TRUE	TRUE
HLA-J	3.00224039812478	1.76107371722295	3.25505797372922	TRUE	TRUE	TRUE
MXD1	2.99894530704215	1.75017962159633	2.78286327144038	TRUE	TRUE	TRUE
DNAJB4	2.99778738523001	2.44377192848688	3.10177765901265	TRUE	TRUE	TRUE
TNFRSF1B	2.98966463689118	1.94975073944152	3.45621749282955	TRUE	TRUE	TRUE
TNFSF9	2.98683082525282	1.62729262176047	2.9246710529814	TRUE	TRUE	TRUE
AL021707.3	2.9796920024387	2.88070686771664	3.36497573172603	TRUE	TRUE	TRUE
CXCL2	2.97845521353431	2.50397304589664	2.08041023048612	TRUE	TRUE	TRUE
CEACAM1	2.96766214770767	2.73265196236995	3.58308487228132	TRUE	TRUE	TRUE
NPIPB3	2.96725481032891	0.484059997996599	0.988672901676354	TRUE	FALSE	FALSE
CHRNA7	2.9639602834574	1.4124450287534	2.71376420884065	TRUE	FALSE	TRUE
RRAD	2.95918756974722	0.899959579190936	2.26510758836977	TRUE	FALSE	TRUE
CRLF2	2.9559384409815	-0.34005432775861	0.816656486825762	TRUE	FALSE	FALSE
RBMS3	2.94314797334185	1.16863317213002	3.74370629267782	TRUE	FALSE	TRUE
PARP10	2.93127057279415	2.53240943946305	3.0247113512693	TRUE	TRUE	TRUE
HCG4	2.92919689589868	2.90264144676369	4.99783341909512	TRUE	FALSE	TRUE
NUPR1	2.91938020493594	-2.04643249261902	2.73168110602076	TRUE	FALSE	FALSE
CSRNP1	2.91654027940951	2.09331003699932	2.33031032860273	TRUE	TRUE	TRUE
FOS	2.91253994571174	2.31813363217906	3.41316475332257	TRUE	TRUE	TRUE
PLB1	2.90040616341888	-1.67545647338637	1.53180776986955	TRUE	FALSE	FALSE
IL2RG	2.90001738098571	-0.575620751698244	2.65392462606641	TRUE	FALSE	TRUE
CIITA	2.90000076279915	1.91568835513271	1.67631984045907	TRUE	TRUE	TRUE
HAP1	2.8987506628933	0.561132162212725	1.90133660052915	TRUE	FALSE	TRUE
SEMA3D	2.8957697366229	2.32673206378756	3.10388283487302	TRUE	TRUE	TRUE
NLRP3	2.89336986598783	2.08224761242954	1.96448317788353	TRUE	TRUE	FALSE
TPM1-AS	2.88856735526154	0.304998974256705	2.7134761493816	TRUE	FALSE	FALSE
PARP14	2.88275783637653	3.11216614078893	3.19517464708644	TRUE	TRUE	TRUE
MCPH1-AS1	2.88226767082457	1.44048315907373	4.98384926677222	TRUE	FALSE	TRUE
SYT1	2.88052419601517	1.29109340313467	2.5004082004886	TRUE	FALSE	TRUE
AL021707.1	2.87654256063429	2.06863930055743	2.19794658089888	TRUE	TRUE	TRUE
LGALS9DP	2.86156605828849	1.90467345203828	2.73059193982724	TRUE	FALSE	TRUE
IL4I1	2.85824800651896	1.48210851890081	2.86757342157843	TRUE	TRUE	TRUE
AL021707.6	2.85727798539621	1.9653243333271	2.82110151437818	TRUE	TRUE	TRUE
PLEKHA4	2.85593563398728	2.21497630437907	3.00006414292026	TRUE	TRUE	TRUE
HIST1H4H	2.85279045093699	0.890703449129654	1.64717112724927	TRUE	FALSE	TRUE
MAK	2.85187083559476	1.7678287397107	2.59189722441547	TRUE	FALSE	TRUE
EYA1	2.85110690408878	1.07032854575134	2.55043435403087	TRUE	FALSE	TRUE
RUNX2	2.84369833201343	1.04598088894737	2.49958537590874	TRUE	FALSE	TRUE
AP003498.2	2.84347685139503	1.6575347593908	2.9566422609569	TRUE	FALSE	TRUE
TLR3	2.84217586140649	4.02217165139813	4.10215414258167	TRUE	TRUE	TRUE
SYT8	-2.8381905826554	-1.13914494352849	-2.47925706105264	TRUE	FALSE	TRUE
NEURL3	2.83601428250835	2.44190436951608	2.88505012936297	TRUE	TRUE	TRUE
UCP2	-2.83354431691235	-0.567174368618577	-1.74426002252085	TRUE	FALSE	TRUE
CD68	2.8140731595155	1.82987130907192	3.13320077514034	TRUE	TRUE	TRUE
EGFL6	2.8083067454612	1.38109452310128	3.33423152400064	TRUE	FALSE	TRUE
DRAIC	2.8083067454612	4.48842503835137	6.37889338393092	TRUE	FALSE	TRUE
INHBA	2.8066298138226	1.19221093408762	0.716354944523141	TRUE	TRUE	FALSE
FBXO6	2.80615999377655	1.9186957961773	2.2683349337187	TRUE	TRUE	TRUE
AC008079.1	2.8055684467962	2.28981375724143	2.99424189236046	TRUE	FALSE	TRUE
ADIRF-AS1	2.79582741822407	0.354263657415841	2.14865282960064	TRUE	FALSE	TRUE
IL1B	2.79383231919919	-0.29656615101896	-0.247085785591119	TRUE	FALSE	FALSE
SAMHD1	2.79254422707029	2.91790417826432	2.85712590913411	TRUE	TRUE	TRUE
TIPARP	2.79080726131508	1.62256377725051	1.68221369514305	TRUE	TRUE	TRUE
LINC00887	2.78773489621473	-0.197650190370045	3.33462547258288	TRUE	FALSE	TRUE
HAS2	2.78078374758684	0.559697188094433	1.90821688989443	TRUE	FALSE	TRUE
SMPD3	2.76471389478942	2.69989058186995	3.55435086953932	TRUE	TRUE	TRUE
LINC02035	-2.76117033387435	-0.268280918247848	-2.76951358225317	TRUE	FALSE	TRUE
LINC00973	2.75979472554752	0.552312972137477	1.03818977677214	TRUE	FALSE	FALSE
IL11	2.75533891689427	-1.01488077772294	-0.137088251069194	TRUE	FALSE	FALSE
KIF26B	2.75057177171784	0.436199691806675	0.587610389304398	TRUE	FALSE	FALSE
HLA-B	2.75053889663529	1.29726520669958	2.61295292120918	TRUE	TRUE	TRUE
LSMEM1	2.74978797474252	0.969188712306546	2.29229889688687	TRUE	FALSE	TRUE
VTCN1	-2.74962989002433	-1.2985776215656	-2.87096078894827	TRUE	TRUE	TRUE
CRYZL2P-SEC16B	2.74842826384455	2.55169249730673	2.7394149979448	TRUE	TRUE	TRUE
AC083880.1	2.74703920889797	0.949810485903734	2.83563490713477	TRUE	FALSE	TRUE
ELOVL3	2.73603350977203	4.21117438571695	5.8028898635021	TRUE	TRUE	TRUE
PKHD1L1	2.73264591238795	2.89952431316381	6.28898470401784	TRUE	FALSE	TRUE
AL354920.1	2.73264591238795	0.746389114547175	1.86860968851555	TRUE	FALSE	FALSE
MB21D2	2.73109266638219	1.8625549382213	1.9145951647843	TRUE	TRUE	TRUE
NAV2	2.73099057732205	1.10466284335096	2.7894960727002	TRUE	TRUE	TRUE
SAA2	2.72624299274965	1.43790303805869	1.67405318719013	TRUE	TRUE	TRUE
C4A	2.72284948397482	2.47723241008915	2.99281765224801	TRUE	TRUE	TRUE
ACO1	-2.71859759376998	-0.470552495712421	-2.17797189594148	TRUE	FALSE	TRUE
HSD17B7P2	2.71343154506586	1.60073003900274	3.82848872376933	TRUE	TRUE	TRUE
PSMB8-AS1	2.71224436602273	3.68914105102115	3.85079620589864	TRUE	TRUE	TRUE
OPRK1	2.70937342299973	2.02737916261393	3.14525880553985	TRUE	TRUE	TRUE
C5orf56	2.70863190772952	2.81457058949591	3.07664756727501	TRUE	TRUE	TRUE
C4B	2.70320785948987	2.8485016995058	3.25770590711578	TRUE	TRUE	TRUE
IKZF3	2.69062421300424	1.1400853483097	1.87116449519227	TRUE	TRUE	TRUE
AC109326.1	2.68683413476809	1.26495311140637	2.78642828551509	TRUE	FALSE	TRUE
NCOA7	2.67935124599918	3.14067771331887	3.31556756324232	TRUE	TRUE	TRUE
IL15RA	2.66683330029714	2.23123483116868	2.19470602632042	TRUE	TRUE	TRUE
HSH2D	2.66558250628593	2.60405807109686	2.69140059381836	TRUE	TRUE	TRUE
AL590764.2	2.65541643838412	0.418993861624608	2.90721035157997	TRUE	FALSE	TRUE
ICAM2	2.65219081840973	1.8278710087185	2.91253437907509	TRUE	FALSE	TRUE
AC104389.4	2.64818344079874	2.64843131448581	2.8367665523741	TRUE	TRUE	TRUE
HIST1H2AE	2.64590844931372	-0.201849444281424	1.47439970881237	TRUE	FALSE	FALSE
DIAPH2-AS1	2.64590159786206	0.448820135616628	1.86886540247629	TRUE	FALSE	TRUE
TAPBPL	2.6413977802174	0.923179340753997	2.25826537463766	TRUE	FALSE	TRUE
PDGFA	2.63828047455785	-0.0661217989889335	1.36419161090184	TRUE	FALSE	TRUE
COLCA2	-2.63782831991075	0.721310046791506	-0.389309924432015	TRUE	FALSE	FALSE
AC012020.1	2.63277164816069	2.36817834266314	1.76168079389916	TRUE	TRUE	TRUE
